l_english:

TEMPLATE_LIST:0 "TEMPLATE_LIST"
TEMPLATE_LIST_PLANET_NAME_PRAIRIE_17:0 "TEMPLATE_LIST_PLANET_NAME_PRAIRIE_17"
TEMPLATE_LIST_PLANET_NAME_PRAIRIE_18:0 "TEMPLATE_LIST_PLANET_NAME_PRAIRIE_18"
TEMPLATE_LIST_PLANET_NAME_PRAIRIE_19:0 "TEMPLATE_LIST_PLANET_NAME_PRAIRIE_19"
TEMPLATE_LIST_PLANET_NAME_PRAIRIE_20:0 "TEMPLATE_LIST_PLANET_NAME_PRAIRIE_20"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_01:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_01"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_02:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_02"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_03:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_03"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_04:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_04"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_05:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_05"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_06:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_06"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_07:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_07"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_08:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_08"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_09:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_09"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_10:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_10"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_11:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_11"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_12:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_12"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_13:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_13"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_14:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_14"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_15:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_15"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_16:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_16"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_17:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_17"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_18:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_18"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_19:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_19"
TEMPLATE_LIST_PLANET_NAME_PRIMAL_20:0 "TEMPLATE_LIST_PLANET_NAME_PRIMAL_20"
TEMPLATE_LIST_PLANET_NAME_REEF_01:0 "TEMPLATE_LIST_PLANET_NAME_REEF_01"
TEMPLATE_LIST_PLANET_NAME_REEF_02:0 "TEMPLATE_LIST_PLANET_NAME_REEF_02"
TEMPLATE_LIST_PLANET_NAME_REEF_03:0 "TEMPLATE_LIST_PLANET_NAME_REEF_03"
TEMPLATE_LIST_PLANET_NAME_REEF_04:0 "TEMPLATE_LIST_PLANET_NAME_REEF_04"
TEMPLATE_LIST_PLANET_NAME_REEF_05:0 "TEMPLATE_LIST_PLANET_NAME_REEF_05"
TEMPLATE_LIST_PLANET_NAME_REEF_06:0 "TEMPLATE_LIST_PLANET_NAME_REEF_06"
TEMPLATE_LIST_PLANET_NAME_REEF_07:0 "TEMPLATE_LIST_PLANET_NAME_REEF_07"
TEMPLATE_LIST_PLANET_NAME_REEF_08:0 "TEMPLATE_LIST_PLANET_NAME_REEF_08"
TEMPLATE_LIST_PLANET_NAME_REEF_09:0 "TEMPLATE_LIST_PLANET_NAME_REEF_09"
TEMPLATE_LIST_PLANET_NAME_REEF_10:0 "TEMPLATE_LIST_PLANET_NAME_REEF_10"
TEMPLATE_LIST_PLANET_NAME_REEF_11:0 "TEMPLATE_LIST_PLANET_NAME_REEF_11"
TEMPLATE_LIST_PLANET_NAME_REEF_12:0 "TEMPLATE_LIST_PLANET_NAME_REEF_12"
TEMPLATE_LIST_PLANET_NAME_REEF_13:0 "TEMPLATE_LIST_PLANET_NAME_REEF_13"
TEMPLATE_LIST_PLANET_NAME_REEF_14:0 "TEMPLATE_LIST_PLANET_NAME_REEF_14"
TEMPLATE_LIST_PLANET_NAME_REEF_15:0 "TEMPLATE_LIST_PLANET_NAME_REEF_15"
TEMPLATE_LIST_PLANET_NAME_REEF_16:0 "TEMPLATE_LIST_PLANET_NAME_REEF_16"
TEMPLATE_LIST_PLANET_NAME_REEF_17:0 "TEMPLATE_LIST_PLANET_NAME_REEF_17"
TEMPLATE_LIST_PLANET_NAME_REEF_18:0 "TEMPLATE_LIST_PLANET_NAME_REEF_18"
TEMPLATE_LIST_PLANET_NAME_REEF_19:0 "TEMPLATE_LIST_PLANET_NAME_REEF_19"
TEMPLATE_LIST_PLANET_NAME_REEF_20:0 "TEMPLATE_LIST_PLANET_NAME_REEF_20"
TEMPLATE_LIST_PLANET_NAME_RELIC_01:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_01"
TEMPLATE_LIST_PLANET_NAME_RELIC_02:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_02"
TEMPLATE_LIST_PLANET_NAME_RELIC_03:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_03"
TEMPLATE_LIST_PLANET_NAME_RELIC_04:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_04"
TEMPLATE_LIST_PLANET_NAME_RELIC_05:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_05"
TEMPLATE_LIST_PLANET_NAME_RELIC_06:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_06"
TEMPLATE_LIST_PLANET_NAME_RELIC_07:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_07"
TEMPLATE_LIST_PLANET_NAME_RELIC_08:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_08"
TEMPLATE_LIST_PLANET_NAME_RELIC_09:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_09"
TEMPLATE_LIST_PLANET_NAME_RELIC_10:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_10"
TEMPLATE_LIST_PLANET_NAME_RELIC_11:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_11"
TEMPLATE_LIST_PLANET_NAME_RELIC_12:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_12"
TEMPLATE_LIST_PLANET_NAME_RELIC_13:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_13"
TEMPLATE_LIST_PLANET_NAME_RELIC_14:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_14"
TEMPLATE_LIST_PLANET_NAME_RELIC_15:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_15"
TEMPLATE_LIST_PLANET_NAME_RELIC_16:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_16"
TEMPLATE_LIST_PLANET_NAME_RELIC_17:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_17"
TEMPLATE_LIST_PLANET_NAME_RELIC_18:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_18"
TEMPLATE_LIST_PLANET_NAME_RELIC_19:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_19"
TEMPLATE_LIST_PLANET_NAME_RELIC_20:0 "TEMPLATE_LIST_PLANET_NAME_RELIC_20"
TEMPLATE_LIST_PLANET_NAME_RETINAL_01:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_01"
TEMPLATE_LIST_PLANET_NAME_RETINAL_02:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_02"
TEMPLATE_LIST_PLANET_NAME_RETINAL_03:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_03"
TEMPLATE_LIST_PLANET_NAME_RETINAL_04:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_04"
TEMPLATE_LIST_PLANET_NAME_RETINAL_05:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_05"
TEMPLATE_LIST_PLANET_NAME_RETINAL_06:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_06"
TEMPLATE_LIST_PLANET_NAME_RETINAL_07:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_07"
TEMPLATE_LIST_PLANET_NAME_RETINAL_08:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_08"
TEMPLATE_LIST_PLANET_NAME_RETINAL_09:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_09"
TEMPLATE_LIST_PLANET_NAME_RETINAL_10:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_10"
TEMPLATE_LIST_PLANET_NAME_RETINAL_11:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_11"
TEMPLATE_LIST_PLANET_NAME_RETINAL_12:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_12"
TEMPLATE_LIST_PLANET_NAME_RETINAL_13:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_13"
TEMPLATE_LIST_PLANET_NAME_RETINAL_14:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_14"
TEMPLATE_LIST_PLANET_NAME_RETINAL_15:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_15"
TEMPLATE_LIST_PLANET_NAME_RETINAL_16:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_16"
TEMPLATE_LIST_PLANET_NAME_RETINAL_17:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_17"
TEMPLATE_LIST_PLANET_NAME_RETINAL_18:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_18"
TEMPLATE_LIST_PLANET_NAME_RETINAL_19:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_19"
TEMPLATE_LIST_PLANET_NAME_RETINAL_20:0 "TEMPLATE_LIST_PLANET_NAME_RETINAL_20"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_01:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_01"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_02:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_02"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_03:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_03"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_04:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_04"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_05:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_05"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_06:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_06"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_07:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_07"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_08:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_08"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_09:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_09"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_10:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_10"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_11:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_11"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_12:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_12"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_13:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_13"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_14:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_14"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_15:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_15"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_16:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_16"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_17:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_17"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_18:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_18"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_19:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_19"
TEMPLATE_LIST_PLANET_NAME_RINGWORLD_20:0 "TEMPLATE_LIST_PLANET_NAME_RINGWORLD_20"
TEMPLATE_LIST_PLANET_NAME_SAKURA_01:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_01"
TEMPLATE_LIST_PLANET_NAME_SAKURA_02:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_02"
TEMPLATE_LIST_PLANET_NAME_SAKURA_03:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_03"
TEMPLATE_LIST_PLANET_NAME_SAKURA_04:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_04"
TEMPLATE_LIST_PLANET_NAME_SAKURA_05:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_05"
TEMPLATE_LIST_PLANET_NAME_SAKURA_06:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_06"
TEMPLATE_LIST_PLANET_NAME_SAKURA_07:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_07"
TEMPLATE_LIST_PLANET_NAME_SAKURA_08:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_08"
TEMPLATE_LIST_PLANET_NAME_SAKURA_09:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_09"
TEMPLATE_LIST_PLANET_NAME_SAKURA_10:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_10"
TEMPLATE_LIST_PLANET_NAME_SAKURA_11:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_11"
TEMPLATE_LIST_PLANET_NAME_SAKURA_12:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_12"
TEMPLATE_LIST_PLANET_NAME_SAKURA_13:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_13"
TEMPLATE_LIST_PLANET_NAME_SAKURA_14:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_14"
TEMPLATE_LIST_PLANET_NAME_SAKURA_15:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_15"
TEMPLATE_LIST_PLANET_NAME_SAKURA_16:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_16"
TEMPLATE_LIST_PLANET_NAME_SAKURA_17:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_17"
TEMPLATE_LIST_PLANET_NAME_SAKURA_18:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_18"
TEMPLATE_LIST_PLANET_NAME_SAKURA_19:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_19"
TEMPLATE_LIST_PLANET_NAME_SAKURA_20:0 "TEMPLATE_LIST_PLANET_NAME_SAKURA_20"
TEMPLATE_LIST_PLANET_NAME_SALT_01:0 "TEMPLATE_LIST_PLANET_NAME_SALT_01"
TEMPLATE_LIST_PLANET_NAME_SALT_02:0 "TEMPLATE_LIST_PLANET_NAME_SALT_02"
TEMPLATE_LIST_PLANET_NAME_SALT_03:0 "TEMPLATE_LIST_PLANET_NAME_SALT_03"
TEMPLATE_LIST_PLANET_NAME_SALT_04:0 "TEMPLATE_LIST_PLANET_NAME_SALT_04"
TEMPLATE_LIST_PLANET_NAME_SALT_05:0 "TEMPLATE_LIST_PLANET_NAME_SALT_05"
TEMPLATE_LIST_PLANET_NAME_SALT_06:0 "TEMPLATE_LIST_PLANET_NAME_SALT_06"
TEMPLATE_LIST_PLANET_NAME_SALT_07:0 "TEMPLATE_LIST_PLANET_NAME_SALT_07"
TEMPLATE_LIST_PLANET_NAME_SALT_08:0 "TEMPLATE_LIST_PLANET_NAME_SALT_08"
TEMPLATE_LIST_PLANET_NAME_SALT_09:0 "TEMPLATE_LIST_PLANET_NAME_SALT_09"
TEMPLATE_LIST_PLANET_NAME_SALT_10:0 "TEMPLATE_LIST_PLANET_NAME_SALT_10"
TEMPLATE_LIST_PLANET_NAME_SALT_11:0 "TEMPLATE_LIST_PLANET_NAME_SALT_11"
TEMPLATE_LIST_PLANET_NAME_SALT_12:0 "TEMPLATE_LIST_PLANET_NAME_SALT_12"
TEMPLATE_LIST_PLANET_NAME_SALT_13:0 "TEMPLATE_LIST_PLANET_NAME_SALT_13"
TEMPLATE_LIST_PLANET_NAME_SALT_14:0 "TEMPLATE_LIST_PLANET_NAME_SALT_14"
TEMPLATE_LIST_PLANET_NAME_SALT_15:0 "TEMPLATE_LIST_PLANET_NAME_SALT_15"
TEMPLATE_LIST_PLANET_NAME_SALT_16:0 "TEMPLATE_LIST_PLANET_NAME_SALT_16"
TEMPLATE_LIST_PLANET_NAME_SALT_17:0 "TEMPLATE_LIST_PLANET_NAME_SALT_17"
TEMPLATE_LIST_PLANET_NAME_SALT_18:0 "TEMPLATE_LIST_PLANET_NAME_SALT_18"
TEMPLATE_LIST_PLANET_NAME_SALT_19:0 "TEMPLATE_LIST_PLANET_NAME_SALT_19"
TEMPLATE_LIST_PLANET_NAME_SALT_20:0 "TEMPLATE_LIST_PLANET_NAME_SALT_20"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_01:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_01"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_02:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_02"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_03:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_03"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_04:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_04"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_05:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_05"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_06:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_06"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_07:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_07"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_08:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_08"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_09:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_09"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_10:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_10"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_11:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_11"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_12:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_12"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_13:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_13"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_14:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_14"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_15:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_15"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_16:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_16"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_17:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_17"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_18:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_18"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_19:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_19"
TEMPLATE_LIST_PLANET_NAME_SANDSTONE_20:0 "TEMPLATE_LIST_PLANET_NAME_SANDSTONE_20"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_01:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_01"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_02:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_02"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_03:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_03"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_04:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_04"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_05:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_05"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_06:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_06"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_07:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_07"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_08:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_08"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_09:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_09"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_10:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_10"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_11:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_11"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_12:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_12"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_13:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_13"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_14:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_14"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_15:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_15"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_16:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_16"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_17:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_17"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_18:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_18"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_19:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_19"
TEMPLATE_LIST_PLANET_NAME_SAVANNAH_20:0 "TEMPLATE_LIST_PLANET_NAME_SAVANNAH_20"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_01:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_01"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_02:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_02"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_03:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_03"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_04:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_04"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_05:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_05"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_06:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_06"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_07:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_07"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_08:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_08"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_09:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_09"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_10:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_10"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_11:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_11"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_12:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_12"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_13:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_13"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_14:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_14"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_15:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_15"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_16:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_16"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_17:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_17"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_18:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_18"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_19:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_19"
TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_20:0 "TEMPLATE_LIST_PLANET_NAME_SEMI_ARID_20"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_01:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_01"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_02:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_02"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_03:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_03"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_04:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_04"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_05:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_05"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_06:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_06"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_07:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_07"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_08:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_08"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_09:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_09"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_10:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_10"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_11:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_11"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_12:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_12"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_13:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_13"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_14:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_14"
TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_15:0 "TEMPLATE_LIST_PLANET_NAME_SHROUD_CAVE_15"
